edo,estado,mun,municipio,par,parroquia,n centro,centro,Dirección del Centro de Votación,mesa,chavez,arias,claudio,ELECTORES INSCRITOS,VOTOS ESCRUTADOS,VOTOS NULOS,¿mesa_automatizada?,envio_ddhhmm,¿centro_activo?,Enlace Esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40490,UNIDAD EDUCATIVA NACIONAL MARCO ANTONIO SALUZZO,CALLE 5 URBANIZACION EL PARAISO MATURIN,2,498,293,18,1460,847,27,1,301843,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40491,ESC BAS DR MANUEL NU√ëEZ TOVAR,CALLE 12 BARRIO LOS COCOS URB LOS BLOQUES MATURIN,1,363,190,14,1150,598,23,1,301823,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40500,ESCUELA BASICA FELIX ANTONIO CALDERON,CALLE 10 D BARRIO 23 DE ENERO MATURIN,1,767,558,34,2430,1411,40,1,302013,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40500,ESCUELA BASICA FELIX ANTONIO CALDERON,CALLE 10 D BARRIO 23 DE ENERO MATURIN,2,529,391,19,1664,986,32,1,301943,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40560,ESCUELA BASICA BOLIVARIANA PAULA BASTARDO,CARRERA 12 A SIN NUMERO LAS BRISAS DEL ORINOCO,1,666,418,29,2009,1162,39,1,301823,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40560,ESCUELA BASICA BOLIVARIANA PAULA BASTARDO,CARRERA 12 A SIN NUMERO LAS BRISAS DEL ORINOCO,2,429,269,18,1324,755,35,1,301823,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40561,JARDIN DE INFANCIA MONAGAS,URB LAS BRISAS,1,472,357,18,1264,869,15,1,301813,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40570,U E LUIS PADRINO,CLL 2 S/N LA FLORESTA,1,500,1065,33,2442,1629,26,1,302053,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40571,U E DRA LIA IMBER DE CORONIL ALBERGUE,CLL CANAIMA URB JUANICO,1,207,596,5,1058,820,9,1,301813,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40590,ESC DE ARTES PLASTICAS ELOY PALACIOS,CALLE GIRARDOT FTE PLAZA MIRANDA,1,479,441,22,1585,989,36,1,301813,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40590,ESC DE ARTES PLASTICAS ELOY PALACIOS,CALLE GIRARDOT FTE PLAZA MIRANDA,2,316,302,20,1058,655,15,1,301823,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40600,LICEO NACIONAL MIGUEL JOSE SANZ,AVENIDA BOLIVAR NUMERO 67 FRENTE AL CASINO MILITAR MATURIN,1,364,577,20,1521,981,15,1,302143,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40600,LICEO NACIONAL MIGUEL JOSE SANZ,AVENIDA BOLIVAR NUMERO 67 FRENTE AL CASINO MILITAR MATURIN,2,385,560,15,1496,972,8,1,302103,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40600,LICEO NACIONAL MIGUEL JOSE SANZ,AVENIDA BOLIVAR NUMERO 67 FRENTE AL CASINO MILITAR MATURIN,3,372,582,22,1557,1001,17,1,301823,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40601,LICEO FELIX ANGEL LOZADA,BARRIO 23 DE ENERO,1,369,323,19,1197,740,25,1,301823,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40602,COLEGIO PRIVADO MAR√çA AUXILIADORA,AVENIDA BOLIVAR NUMERO 78 MATURIN,1,393,385,18,1353,822,25,1,302013,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40610,ESC BAS IDELFONSO N MARES,AV BICENTENARIA MATURIN,1,520,469,28,1806,1064,35,1,301833,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40610,ESC BAS IDELFONSO N MARES,AV BICENTENARIA MATURIN,2,374,295,22,1196,710,17,1,301823,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40612,ESC TALLER IRMA SAEZ MERIDA DE GRISANTI,COMIENZO AV BELLA VISTA CERCA DE LA PLAZA EL INDIO,1,201,88,5,655,315,17,1,301813,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40613,ESCUELA BASICA BOYACA,CARRERA 19 MATURIN,1,380,281,25,1060,708,18,1,301823,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40614,U E FCO ISNARDI,AVENIDA BICENTENARIA MATURIN,1,823,664,31,2529,1562,26,1,301923,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40790,ESC BASICA JOSE TADEO MONAGAS,CASERIO AMANA DEL TAMARINDO,1,401,296,1,1417,730,25,1,311223,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40791,UNIDAD EDUCATIVA EL RINCON DE MONAGAS,CALLE PRINCIPAL EL RINCON DE MONAGAS,1,149,52,4,405,217,9,0,32116,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40800,ESCUELA BASICA BOLIVARIA CURIEPE,CALLE PRINCIPAL CASERIO CURIEPE,1,44,55,2,205,104,3,0,32054,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40810,U E MARIA TERESA RODRIGUEZ DEL TORO,CALLE PRINCIPAL S/N CASERIO BOQUERON DE AMANA VIA AL SUR,1,105,76,5,417,208,22,0,32052,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40820,ESC BAS BOLIVARIANA EL RESPIRO,CALLE PRINCIPAL CASERIO EL RESPIRO,1,84,135,0,457,229,14,0,32118,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40830,ESC BAS NICOLAS LOPEZ,CALLE PRINCIPAL CASERIO LA MORROCOYA,1,235,237,1,1113,504,24,1,311243,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40840,ESC BAS BOLIVARIANA SAN JOSE DE BUJA,CALLE PRINCIPAL CASERIO SAN JOSE DE BUJA,1,102,175,1,637,294,15,1,311253,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40841,ESC BAS INDIGENA DE YAVINOCO,CASERIO INDIGENA BOCA DE BUJA YAVINOCO,1,14,19,0,225,43,10,0,32116,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40850,ESC BAS BOLIVARIANA LOS COROCITOS,CALLE PRINCIPAL CASERIO LOS COROCITOS,1,87,153,0,462,251,11,0,32056,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40860,ESC BAS EL BLANQUERO,CALLE PRINCIPAL CASERIO EL BLANQUERO VIA AL SUR,1,97,51,0,299,152,4,0,32056,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40870,ESCUELA BASICA RAFAEL CELESTINO ARRIOJAS,CASERIO EL PUEBLITO ARIBI,1,117,175,0,564,313,20,1,311403,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40880,ESC BAS UNIT CARATAL DEL TIGRE,CALLE PRINCIPAL CASERIO CARATAL DEL TIGRE,1,63,104,1,394,171,0,0,32117,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40890,ESCUELA B√ÅSICA BOLIVARIANA GIGFREDO RIOS,CALLE PRINCIPAL CASERIO JOAQUIN DEL TIGRE,1,94,151,2,542,256,9,0,32118,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40900,ESCUELA B√ÅSICA EL SILENCIO DE MORICHAL LARGO,CALLE PRINCIPAL EL SILENCIO DE MORICHAL LARGO VIA AL SUR,1,183,110,4,719,321,22,1,311223,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40930,ESC BAS CONCT EL PECHON,CALLE PRINCIPAL CASERIO EL PECHON VIA CARATAL DE BUJA,1,40,56,0,163,100,4,0,32057,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40940,ESC BAS CONCT LOS ACEITES DE GUANIPA,CALLE PRINCIPAL LOS ACEITES DE GUANIPAS,1,20,25,0,124,51,6,0,32057,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40950,ESCUELA B√ÅSICA BOLIVARIANA PERICOCO DE ARIBI,CALLE PRINCIPAL CASERIO PERICOCO,1,63,37,0,175,102,2,0,32117,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40960,ESC BAS LA PUENTE DE AGUA NEGRA,CASERIO LA PUENTE DE AGUA NEGRA,1,55,73,0,205,138,10,0,32054,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40970,ESC BAS UNIT EL CHISPERO,CALLE PRINCIPAL CASERIO EL CHISPERO,1,15,22,0,96,42,5,0,32058,1,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,40980,ESC UNIT N 352 LA BELLESA DE MORICHA LARGO,CASERIO LA BELLEZA DE MORICHAL LARGO,1,47,43,0,267,102,12,0,32117,0,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,41272,UNIDAD EDUC SIMON BOLIVAR,"CAMPO PETROLERO DE MORICHAL,TEMBLADOR",1,42,153,1,350,197,0,0,32200,0,esdata
14,Monagas,7,MATURIN,10,SAN SIMON,41490,ESCUELA ANTONIO JOSE DE SUCRE,CASERIO EL MEREY DE AMANA,1,283,277,2,1078,605,38,1,311223,1,esdata
14,Monagas,7,MATURIN,2,JUSEPIN,40660,ESC BAS BOLIVARIANA DR JOSE MARIA VARGAS,CALLE EL MERCADO SECTOR CAMPO SUCRE FRENTE AL ESTADIO,1,576,243,8,1404,877,38,1,301833,1,esdata
14,Monagas,7,MATURIN,2,JUSEPIN,40660,ESC BAS BOLIVARIANA DR JOSE MARIA VARGAS,CALLE EL MERCADO SECTOR CAMPO SUCRE FRENTE AL ESTADIO,2,566,238,9,1351,844,24,1,301833,1,esdata
14,Monagas,7,MATURIN,2,JUSEPIN,40660,ESC BAS BOLIVARIANA DR JOSE MARIA VARGAS,CALLE EL MERCADO SECTOR CAMPO SUCRE FRENTE AL ESTADIO,3,621,276,10,1483,937,22,1,301953,1,esdata
14,Monagas,7,MATURIN,2,JUSEPIN,40661,ESCUELA BASICA BOLIVARIANA SABANETA,CALLE PRINCIPAL CASERIO SABANETA,1,162,107,3,389,275,0,0,32059,1,esdata
14,Monagas,7,MATURIN,2,JUSEPIN,40670,ESCUELA B√ÅSICA BOLIVARIANA BARRANCAS,CALLE PRINCIPAL CASERIO BARRANCAS DE MATURIN,1,148,101,1,577,278,27,1,311233,1,esdata
14,Monagas,7,MATURIN,3,EL COROZO,40630,UNIDAD EDUCATIVA JOS√â GREGORIO MONAGAS,CALLE EL SAMAN CASERIO EL COROZO MATURIN,1,546,277,31,1425,901,39,1,311353,1,esdata
14,Monagas,7,MATURIN,4,SAN VICENTE,40622,ESC BAS BOLIVARIANA PUEBLO LIBRE,CALLE PRINCIPAL PUEBLO LIBRE,1,219,159,1,626,406,23,1,311303,1,esdata
14,Monagas,7,MATURIN,4,SAN VICENTE,40640,ESC BAS BOLIVARIANA ISMAEL SALAZAR,CALLE ISMAEL SALAZAR SAN VICENTE,1,1003,374,23,2449,1453,47,1,301913,1,esdata
14,Monagas,7,MATURIN,5,LA PICA,40740,ESC BASICA FELIX ANGEL LOZADA,CALLE LAS FLORES CAS LA PICA,1,608,337,11,1874,1016,58,1,301823,1,esdata
14,Monagas,7,MATURIN,5,LA PICA,40740,ESC BASICA FELIX ANGEL LOZADA,CALLE LAS FLORES CAS LA PICA,2,408,255,11,1329,722,43,1,301813,1,esdata
14,Monagas,7,MATURIN,5,LA PICA,40750,INTERNADO JUDICIAL DE MONAGAS,CALLE PRINCIPAL CASERIO LA PICA,1,22,7,0,446,32,3,0,32059,1,esdata
14,Monagas,7,MATURIN,5,LA PICA,40760,ESCUELA BASICA FANNY CENTENO,CALLE PRINCIPAL CASERIO SAN AGUSTIN DE LA PICA,1,250,193,5,963,482,34,1,311433,1,esdata
14,Monagas,7,MATURIN,5,LA PICA,40770,ESCUELA B√ÅSICA BOLIVARIANA LA ESPERANZA,CALLE LAS FLORES SECTOR LA ESPERANZA -LA PICA,1,82,93,2,420,210,20,0,32116,1,esdata
14,Monagas,7,MATURIN,5,LA PICA,40780,UNIDAD EDUC BOLIVARIANA VUELTA LARGA,CALLE PRINCIPAL CASERIO LA ESPERANZA VUELTA LARGA,1,213,172,2,641,401,13,1,311243,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40402,ESC. BASICA CACIQUE PARAMACONI,ALTO PARAMACONI,1,686,338,14,1822,1096,46,1,301913,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40402,ESC. BASICA CACIQUE PARAMACONI,ALTO PARAMACONI,2,481,241,13,1237,777,29,1,301853,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40410,ESC BAS SAN SIMON,CALLE PRINCIPAL S-N LA MURALLA MATURIN,1,693,319,25,1934,1087,40,1,301943,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40410,ESC BAS SAN SIMON,CALLE PRINCIPAL S-N LA MURALLA MATURIN,2,645,329,11,1893,1030,33,1,301933,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40410,ESC BAS SAN SIMON,CALLE PRINCIPAL S-N LA MURALLA MATURIN,3,647,351,22,1946,1082,41,1,301933,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40510,U E PADRE LUIS ORMIERES FE Y ALEGRIA,CARRERA 3 S/N LA MURALLITA,1,527,277,18,1430,861,34,1,301833,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40510,U E PADRE LUIS ORMIERES FE Y ALEGRIA,CARRERA 3 S/N LA MURALLITA,2,566,294,12,1495,912,28,1,301903,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40510,U E PADRE LUIS ORMIERES FE Y ALEGRIA,CARRERA 3 S/N LA MURALLITA,3,549,327,16,1552,926,21,1,301823,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40511,ESC BAS PINTO SALINAS,CLL PRINCIPAL PINTO SALINAS,1,215,139,1,615,391,30,1,301823,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40520,ESC BAS ADRIANA RENGEL DE SEQUERA,CALLE 11 LOS GODOS,1,643,340,19,1650,1037,26,1,301833,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40520,ESC BAS ADRIANA RENGEL DE SEQUERA,CALLE 11 LOS GODOS,2,583,329,23,1595,987,38,1,301823,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40520,ESC BAS ADRIANA RENGEL DE SEQUERA,CALLE 11 LOS GODOS,3,576,369,24,1624,1011,31,1,301843,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40521,ESC BAS MANOLO LUNA SILVA,CALLE 9 S/N URB ALTOS DE LOS GODOS,1,624,343,19,1771,1043,40,1,301833,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40521,ESC BAS MANOLO LUNA SILVA,CALLE 9 S/N URB ALTOS DE LOS GODOS,2,393,232,22,1207,675,18,1,301913,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40522,U E FELIX A NUEZ BEAPERTHUY,AV 03 SECTOR 02 LOS GODOS,1,638,412,25,1617,1108,18,1,301813,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40522,U E FELIX A NUEZ BEAPERTHUY,AV 03 SECTOR 02 LOS GODOS,2,577,395,34,1526,1045,26,1,301823,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40522,U E FELIX A NUEZ BEAPERTHUY,AV 03 SECTOR 02 LOS GODOS,3,601,389,21,1538,1041,21,1,301813,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40523,ESC BAS MARIO BRICEO IRAGORRI,VDA 22 S-N SECTOR 11 URB. LOS GUARITOS,1,876,493,37,2403,1454,30,1,301903,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40524,ESC. BAS LOS GUAROS,CLL. PPAL. LOS GUAROS,1,265,197,6,715,484,12,1,301803,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40525,ESC BAS JOSE A MEZA VERDE,AV 01 CON 05 LOS GUARITOS 4,1,841,493,20,2099,1382,22,1,302103,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40526,ESC BAS MIGUEL EDUARDO TURMERO,AV 01 URB GUARITOS 4,1,556,343,14,1388,937,17,1,302103,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40530,CENTRO DE EDUCACI√ìN INICIAL ALTO DE LOS GODOS I,AVENIDA EL EJERCITO URBANIZACION FUNDEMOS TRANSVERSAL 9 Y 10,1,256,282,12,768,566,11,1,301813,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40540,CENTRO DE EDUCACI√ìN INICIAL ALTO DE LOS GODOS 2,AVENIDA EL EJERCITO URBANIZACION FUNDEMOS CALLE AGUASAY CON CALLE CACHIPIO,1,241,358,14,907,637,21,1,301813,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40550,ESC BAS VICTORIA R MOLINOS,CLL CARIPE FUNDEMOS I,1,486,763,21,1934,1300,19,1,302053,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40981,ESC BAS APOLINAR CANTOR,LA PUENTE,1,639,209,14,1635,914,34,1,301943,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40981,ESC BAS APOLINAR CANTOR,LA PUENTE,2,656,235,9,1694,970,53,1,301923,1,esdata
14,Monagas,7,MATURIN,6,ALTO DE LOS GODO,40981,ESC BAS APOLINAR CANTOR,LA PUENTE,3,629,243,7,1665,917,26,1,302053,1,esdata
14,Monagas,7,MATURIN,7,BOQUERON,40680,ESC BAS ELSA BIONDI DE RIVERO,CALLE PRINCIPAL CASERIO COSTO ARAGUA ABAJO VIA LA TOSCANA,1,203,126,1,762,356,25,1,311353,1,esdata
14,Monagas,7,MATURIN,7,BOQUERON,40681,ESCUELA BASICA BOLIVARIA GUAYABAL,CARRETERA NACIONAL VIA LA TOSCANA CASERIO GUAYABAL,1,155,48,3,445,279,11,0,32057,1,esdata
14,Monagas,7,MATURIN,7,BOQUERON,40690,ESCUELA BASICA ANDRES BELLO,CARRETERA PRINCIPAL COSTO ARRIBA VIA CARIPITO,1,400,271,7,1524,715,29,1,311253,1,esdata
14,Monagas,7,MATURIN,7,BOQUERON,40691,ESC BAS BOLIVARIANA DEL ZAMURO,VIA PRINCIPAL CASERIO EL ZAMURO,1,130,88,0,354,231,11,0,32058,1,esdata
14,Monagas,7,MATURIN,7,BOQUERON,40700,ESC CARMEN HDEZ DE MILANO,CALLE PRINCIPAL DEL ZAMURO,1,166,68,4,526,256,3,0,32055,1,esdata
14,Monagas,7,MATURIN,7,BOQUERON,40710,ESCUELA BASICA FELIX ARMANDO NU√ëEZ BEAPERTHUY,AVENIDA PRINCIPAL BOQUERON MATURIN,1,454,258,10,1382,757,23,1,301843,1,esdata
14,Monagas,7,MATURIN,7,BOQUERON,40710,ESCUELA BASICA FELIX ARMANDO NU√ëEZ BEAPERTHUY,AVENIDA PRINCIPAL BOQUERON MATURIN,2,465,263,24,1382,806,38,1,301853,1,esdata
14,Monagas,7,MATURIN,7,BOQUERON,40710,ESCUELA BASICA FELIX ARMANDO NU√ëEZ BEAPERTHUY,AVENIDA PRINCIPAL BOQUERON MATURIN,3,439,261,17,1386,757,23,1,301833,1,esdata
14,Monagas,7,MATURIN,7,BOQUERON,40711,ESC BAS LUISA TERESA SOSA,CALLE PRINCIPAL SANTA ELENA DE LAS PI√ëAS SECTOR TIPURO,1,285,446,11,1010,770,22,1,301853,1,esdata
14,Monagas,7,MATURIN,7,BOQUERON,40720,ESCUELA BASICA LUISA BELTRANA DE FIGUEROA,CALLE PRINCIPAL DE BOQUERON VIA AL ZORRO,1,788,353,26,2234,1234,52,1,301913,1,esdata
14,Monagas,7,MATURIN,7,BOQUERON,40720,ESCUELA BASICA LUISA BELTRANA DE FIGUEROA,CALLE PRINCIPAL DE BOQUERON VIA AL ZORRO,2,547,200,19,1500,805,30,1,301833,1,esdata
14,Monagas,7,MATURIN,7,BOQUERON,40910,UNIDAD EDUCATIVA LUISA JIMENEZ DE CANELON,CALLE LA BOMBA CASERIO VIBORAL,1,387,232,11,1253,681,30,1,311203,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40380,ESCUELA BASICA FEDERICO HANS,AVENIDA PRINCIPAL DE LAS COCUIZAS MATURIN,1,543,276,18,1604,876,27,1,301843,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40380,ESCUELA BASICA FEDERICO HANS,AVENIDA PRINCIPAL DE LAS COCUIZAS MATURIN,2,554,277,16,1615,898,41,1,301843,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40380,ESCUELA BASICA FEDERICO HANS,AVENIDA PRINCIPAL DE LAS COCUIZAS MATURIN,3,541,305,17,1625,907,33,1,301843,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40381,ESCUELA BASICA GREGORIO RONDON,AV JOSE TADEO MONAGAS LAS COCUIZAS,1,592,306,11,1656,960,40,1,302003,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40381,ESCUELA BASICA GREGORIO RONDON,AV JOSE TADEO MONAGAS LAS COCUIZAS,2,598,285,22,1685,945,34,1,302003,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40381,ESCUELA BASICA GREGORIO RONDON,AV JOSE TADEO MONAGAS LAS COCUIZAS,3,589,278,23,1664,940,39,1,302013,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40382,ESC TEC IND ETI,AV RAUL LEONI KTS 51,1,153,105,5,485,279,16,0,32242,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40383,JARDIN DE INF SOLEDAD CLAVIER,CALLE PRINCIPAL LAS COCUIZAS MATURIN,1,449,268,19,1341,760,18,1,301903,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40384,ESC BAS SIMON RODRIGUEZ,CLL 9 CERCA DEL ANCIANATO LAS COCUIZAS,1,431,155,13,1227,630,21,1,301823,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40385,ESC FRANCISCO DE MIRANDA,CLL PPAL CASERIO PARARI,1,195,124,4,524,353,30,0,32054,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40386,LICEO RAFAEL M PEA S,AV JOSE T MONAGAS K M 11 VIA LA PICA,1,125,113,4,374,249,3,0,32300,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40387,ESC BAS LEONARDO INFANTE,AV ROMULO GALLEGOS,1,326,488,10,1087,833,8,1,302003,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40390,ESCUELA BASICA BOLIVARIANA PEDRO MAXIMO CAMPOS,CALLE PRINCIPAL SANTA ELENA SECTOR LAS COCUIZAS MATURIN,1,394,221,6,1229,641,20,1,301813,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40400,ESC BAS INES BALCENA DE MOTA,CALLE IGUALDAD BARRIO BAJO GUARAPICHE,1,240,159,2,852,414,13,1,301813,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40580,ESC BAS PABLO EMILIO CASTILLO,CARRERA 4 C/ TRANSV 5 BARRIO BRISAS DEL AEROPUERTO,1,486,335,10,1670,889,46,1,301923,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40580,ESC BAS PABLO EMILIO CASTILLO,CARRERA 4 C/ TRANSV 5 BARRIO BRISAS DEL AEROPUERTO,2,379,282,10,1201,705,27,1,301843,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40730,ESC BAS CECILIO ACOSTA,CRRE NO 1 EL SILENCIO,1,741,305,16,2231,1111,41,1,302013,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40730,ESC BAS CECILIO ACOSTA,CRRE NO 1 EL SILENCIO,2,506,220,10,1504,788,42,1,301923,1,esdata
14,Monagas,7,MATURIN,8,LAS COCUIZAS,40792,U E ANGEL DE LA GUARDA FE Y ALEGRIA,CALLE PRINCIPAL SABANA GRANDE SECTOR F 01,1,959,405,17,2545,1448,51,1,302243,1,esdata
14,Monagas,7,MATURIN,9,SANTA CRUZ,40650,ESC BAS CARIPE,CALLE SUCRE LA CRUZ,1,721,422,18,2129,1202,32,1,302013,1,esdata
14,Monagas,7,MATURIN,9,SANTA CRUZ,40650,ESC BAS CARIPE,CALLE SUCRE LA CRUZ,2,745,402,28,2041,1217,28,1,301843,1,esdata
14,Monagas,7,MATURIN,9,SANTA CRUZ,40650,ESC BAS CARIPE,CALLE SUCRE LA CRUZ,3,864,455,24,2315,1418,62,1,301813,1,esdata
14,Monagas,7,MATURIN,9,SANTA CRUZ,40920,ESCUELA BASICA SAN JAIME,CALLE PRINCIPAL CASERIO SAN JAIME,1,162,89,4,511,269,14,0,32059,1,esdata
14,Monagas,8,PIAR,1,CM. ARAGUA,41050,GRUPO ESCOLAR CACIQUE TAGUAY,CLL MIRANDA NO 15,1,1065,660,12,2561,1795,47,1,302038,1,esdata
14,Monagas,8,PIAR,1,CM. ARAGUA,41060,ESC BAS ANICETO GUEVARA VEGA,CALLE BERMUDEZ C/C CALLE RIVAS ARAGUA DE MATURIN,1,858,404,8,2210,1325,44,1,301813,1,esdata
14,Monagas,8,PIAR,2,CHAGUARAMAL,41061,ESC BAS CONC 288 506 LOS POZOS,CASERIO LOS POZOS DE ARAGUA,1,100,17,0,143,120,3,0,32242,1,esdata
14,Monagas,8,PIAR,2,CHAGUARAMAL,41140,ESCUELA BASICA NUMERO 279 CA√ëO DE LOS BECERROS,CALLE PRINCIPAL CASERIO CA√ëO DE LOS BECERROS,1,107,68,1,296,187,7,0,32242,1,esdata
14,Monagas,8,PIAR,2,CHAGUARAMAL,41150,ESC ELOY PALACIOS CABELLO,CALLE STA TERESA CASERIO CHAGUARAMAL,1,857,503,6,2536,1412,34,1,301823,1,esdata
14,Monagas,8,PIAR,2,CHAGUARAMAL,41151,ESC BASICA CHAPARRAL,CASERIO CHAPARRAL,1,186,73,0,412,271,12,0,32241,1,esdata
14,Monagas,8,PIAR,2,CHAGUARAMAL,41160,ESC BAS CONC LEONARDO INFANTE (LA OREJANA),CALLE PRINCIPAL CASERIO LA OREJANA,1,90,31,1,239,133,8,0,32300,1,esdata
14,Monagas,8,PIAR,3,GUANAGUANA,41190,ESCUELA BASICA BARRANCAS,CALLE GUZMAN BLANCO GUANAGUANA,1,590,305,8,1413,932,28,1,311333,1,esdata
14,Monagas,8,PIAR,3,GUANAGUANA,41191,ESCUELA BASICA BOLIVARIANA LA CUCHILLA NUMERO 31 - 181,CALLE PRINCIPAL CASERIO LA CUCHILLA,1,55,55,0,184,116,5,0,32137,1,esdata
14,Monagas,8,PIAR,3,GUANAGUANA,41200,ESC BAS BOLIVARIANA BOCA DE RIO CHIQUITO,CALLE PRINCIPAL BOCA DE RIO CHIQUITO,1,158,192,0,571,356,4,0,32258,1,esdata
14,Monagas,8,PIAR,3,GUANAGUANA,41201,ESCUELA UNITARIA NO 98,CASERIO MANAPIRE,1,40,44,0,120,93,8,0,32138,1,esdata
14,Monagas,8,PIAR,3,GUANAGUANA,41210,U E CIRILO MARQUEZ BLANCO,CLL PPAL RIO CHIQUITO PUEBLO NUEVO,1,215,191,0,744,419,12,1,311333,1,esdata
